FP,MLSL,DS,Fperc,F_P,F_R,F_F1,N_P,N_R,N_F1
2,1000,200,50,1.0,0.9,0.947,0.909,1.0,0.952
2,100,50000,40,0.998,1.0,0.999,1.0,0.999,0.999
1,50,200,20,0.778,1.0,0.875,1.0,0.939,0.969
1,20,10000,10,0.969,1.0,0.984,1.0,0.996,0.998
1,20,5000,20,0.966,1.0,0.983,1.0,0.992,0.996
1,1000,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,500,500,40,0.902,0.974,0.937,0.983,0.935,0.959
2,20,10000,40,0.999,0.999,0.999,0.999,0.999,0.999
2,1000,10000,30,0.997,0.998,0.998,0.999,0.999,0.999
2,1000,50000,40,0.997,0.999,0.998,1.0,0.998,0.999
2,100,5000,30,1.0,0.994,0.997,0.997,1.0,0.998
2,50,500,50,0.771,0.925,0.841,0.929,0.78,0.848
2,500,5000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,500,200,30,0.769,0.769,0.769,0.889,0.889,0.889
2,20,5000,40,0.99,0.985,0.987,0.99,0.993,0.992
1,100,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,500,200,50,0.833,1.0,0.909,1.0,0.88,0.936
2,50,200,5,0.071,0.5,0.125,0.962,0.658,0.781
1,500,200,20,0.556,1.0,0.714,1.0,0.886,0.939
2,500,50000,40,0.999,1.0,1.0,1.0,1.0,1.0
1,500,1000,5,0.115,0.7,0.197,0.978,0.716,0.827
1,20,500,30,0.913,0.808,0.857,0.925,0.969,0.947
2,1000,50000,30,0.996,0.999,0.998,1.0,0.998,0.999
1,100,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,10000,50,0.996,0.999,0.997,0.999,0.996,0.997
2,500,50000,5,0.994,0.994,0.994,1.0,1.0,1.0
1,1000,500,5,0.222,0.667,0.333,0.989,0.928,0.957
1,1000,10000,5,0.963,1.0,0.981,1.0,0.998,0.999
2,100,5000,50,0.996,0.998,0.997,0.998,0.996,0.997
1,1000,500,20,0.468,1.0,0.638,1.0,0.679,0.809
2,20,50000,5,0.986,0.998,0.992,1.0,0.999,1.0
1,100,5000,40,0.995,1.0,0.997,1.0,0.997,0.998
2,500,1000,5,0.119,0.417,0.185,0.956,0.803,0.873
2,20,10000,20,0.977,0.997,0.987,0.999,0.995,0.997
2,1000,5000,30,1.0,0.987,0.993,0.994,1.0,0.997
1,100,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
1,100,50000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,50,0.998,1.0,0.999,1.0,0.998,0.999
1,20,1000,50,0.789,1.0,0.882,1.0,0.782,0.878
1,500,10000,5,0.957,1.0,0.978,1.0,0.998,0.999
1,1000,5000,40,0.987,1.0,0.994,1.0,0.992,0.996
1,20,10000,5,0.943,1.0,0.971,1.0,0.997,0.999
1,100,500,5,0.2,0.75,0.316,0.987,0.86,0.919
2,50,1000,20,0.453,0.6,0.516,0.874,0.793,0.831
2,20,1000,30,0.521,0.877,0.654,0.917,0.626,0.744
2,20,10000,30,0.986,1.0,0.993,1.0,0.994,0.997
2,500,500,5,0.033,0.5,0.062,0.986,0.704,0.821
2,20,50000,20,0.995,0.999,0.997,1.0,0.999,0.999
1,1000,1000,50,0.83,0.682,0.749,0.696,0.839,0.761
1,1000,200,40,0.8,0.8,0.8,0.8,0.8,0.8
1,500,500,10,0.5,0.778,0.609,0.977,0.923,0.949
1,500,5000,5,0.943,1.0,0.971,1.0,0.996,0.998
1,20,200,5,0.25,0.333,0.286,0.944,0.919,0.932
1,50,1000,30,0.843,0.896,0.869,0.961,0.939,0.95
1,50,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,50,500,5,0.077,0.5,0.133,0.987,0.864,0.921
1,1000,5000,30,0.996,1.0,0.998,1.0,0.999,0.999
1,100,200,40,0.789,1.0,0.882,1.0,0.84,0.913
2,20,10000,50,1.0,0.999,0.999,0.999,1.0,0.999
2,100,200,50,0.8,0.87,0.833,0.8,0.706,0.75
2,100,50000,30,1.0,0.999,0.999,1.0,1.0,1.0
1,50,1000,50,0.792,1.0,0.884,1.0,0.762,0.865
1,500,200,10,0.714,0.714,0.714,0.939,0.939,0.939
2,50,1000,40,0.957,0.87,0.912,0.923,0.976,0.949
2,50,1000,5,0.13,0.6,0.214,0.97,0.765,0.855
2,20,500,40,0.929,0.886,0.907,0.896,0.935,0.915
1,20,5000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,20,500,30,0.719,0.885,0.793,0.948,0.859,0.902
1,20,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,20,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,200,30,0.542,0.812,0.65,0.812,0.542,0.65
1,1000,10000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,100,50000,50,0.999,1.0,0.999,1.0,0.999,0.999
1,1000,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,100,200,30,0.833,0.882,0.857,0.909,0.87,0.889
2,50,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,100,5000,10,0.962,1.0,0.98,1.0,0.995,0.998
1,1000,500,40,0.795,1.0,0.886,1.0,0.862,0.926
1,1000,200,50,0.9,1.0,0.947,1.0,0.909,0.952
2,500,10000,20,1.0,0.995,0.997,0.999,1.0,0.999
1,100,5000,30,0.987,1.0,0.993,1.0,0.994,0.997
2,1000,200,10,0.333,0.333,0.333,0.946,0.946,0.946
2,1000,1000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,1000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,5000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,1000,50000,10,0.99,0.999,0.995,1.0,0.999,0.999
2,50,200,40,0.435,0.833,0.571,0.882,0.536,0.667
2,100,1000,10,0.219,0.368,0.275,0.919,0.845,0.88
2,50,1000,30,0.833,0.816,0.825,0.932,0.939,0.935
1,1000,10000,10,0.973,1.0,0.986,1.0,0.997,0.999
2,1000,200,5,0.143,0.5,0.222,0.97,0.842,0.901
1,500,500,30,0.795,1.0,0.886,1.0,0.862,0.926
2,20,500,10,0.5,0.143,0.222,0.932,0.988,0.959
1,20,500,5,0.118,1.0,0.211,1.0,0.83,0.907
2,50,1000,10,0.192,0.875,0.315,0.981,0.64,0.775
1,1000,5000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,50,200,10,0.25,0.75,0.375,0.964,0.75,0.844
1,100,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,20,200,20,0.625,0.714,0.667,0.938,0.909,0.923
1,500,1000,40,0.625,0.974,0.761,0.975,0.634,0.768
1,500,5000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,500,500,40,1.0,0.949,0.974,0.968,1.0,0.984
1,50,5000,5,0.792,1.0,0.884,1.0,0.988,0.994
1,50,200,5,0.5,0.333,0.4,0.947,0.973,0.96
2,1000,200,30,0.583,0.583,0.583,0.821,0.821,0.821
2,100,1000,5,0.061,0.273,0.1,0.939,0.728,0.82
1,20,1000,40,0.808,1.0,0.894,1.0,0.842,0.914
2,1000,5000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,1000,10,0.278,0.952,0.43,0.992,0.709,0.827
2,500,200,5,1.0,0.2,0.333,0.897,1.0,0.946
2,1000,500,40,0.977,0.977,0.977,0.982,0.982,0.982
2,100,50000,10,0.999,0.993,0.996,0.999,1.0,1.0
2,20,200,40,0.647,0.688,0.667,0.783,0.75,0.766
2,100,200,20,0.333,0.5,0.4,0.941,0.889,0.914
1,20,10000,20,0.995,1.0,0.997,1.0,0.999,0.999
1,20,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,500,5000,10,1.0,0.961,0.98,0.996,1.0,0.998
2,100,200,30,0.667,0.615,0.64,0.821,0.852,0.836
2,50,50000,10,0.985,0.997,0.991,1.0,0.998,0.999
2,20,10000,10,0.836,0.974,0.9,0.997,0.977,0.987
1,1000,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,10000,40,0.999,0.999,0.999,0.999,0.999,0.999
1,1000,5000,10,0.914,1.0,0.955,1.0,0.99,0.995
1,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,10000,50,0.999,1.0,0.999,1.0,0.999,1.0
1,20,1000,5,0.471,1.0,0.64,1.0,0.948,0.973
1,50,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,500,1000,20,1.0,0.907,0.951,0.975,1.0,0.987
1,1000,200,20,0.846,0.917,0.88,0.963,0.929,0.945
2,50,10000,30,0.995,0.998,0.996,0.999,0.998,0.998
1,50,200,10,0.25,1.0,0.4,1.0,0.923,0.96
1,1000,1000,40,0.642,0.963,0.771,0.961,0.627,0.759
1,50,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,5000,10,0.956,1.0,0.977,1.0,0.994,0.997
2,500,200,20,0.333,0.333,0.333,0.882,0.882,0.882
2,100,500,30,0.552,0.64,0.593,0.852,0.8,0.825
1,1000,200,5,0.333,0.333,0.333,0.946,0.946,0.946
2,1000,1000,10,1.0,0.737,0.848,0.973,1.0,0.986
1,50,500,10,0.643,1.0,0.783,1.0,0.938,0.968
2,100,500,40,0.9,0.9,0.9,0.92,0.92,0.92
1,100,50000,50,0.999,1.0,1.0,1.0,0.999,1.0
1,50,10000,10,0.994,1.0,0.997,1.0,0.999,1.0
1,20,50000,10,0.999,1.0,0.999,1.0,1.0,1.0
2,20,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,10,0.994,0.994,0.994,0.999,0.999,0.999
2,50,200,30,0.583,0.538,0.56,0.786,0.815,0.8
2,100,10000,40,0.998,0.999,0.999,0.999,0.998,0.998
2,20,5000,5,0.725,0.829,0.773,0.986,0.975,0.981
2,500,200,10,0.444,0.667,0.533,0.935,0.853,0.892
2,50,5000,30,0.997,0.993,0.995,0.997,0.998,0.998
1,1000,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,500,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,10000,5,0.988,0.934,0.96,0.996,0.999,0.998
2,100,1000,50,0.981,0.99,0.986,0.989,0.979,0.984
1,1000,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,50,5000,50,0.998,1.0,0.999,1.0,0.998,0.999
2,500,10000,50,0.998,0.999,0.999,0.999,0.998,0.998
1,50,500,20,0.64,0.889,0.744,0.969,0.875,0.92
1,50,5000,30,0.997,1.0,0.998,1.0,0.998,0.999
1,500,1000,30,0.446,1.0,0.617,1.0,0.541,0.702
1,100,500,30,0.487,1.0,0.655,1.0,0.718,0.836
2,1000,10000,5,0.991,1.0,0.995,1.0,0.999,1.0
1,100,500,50,0.889,1.0,0.941,1.0,0.9,0.947
1,20,1000,30,0.941,0.96,0.95,0.984,0.977,0.981
2,50,5000,10,1.0,0.933,0.966,0.993,1.0,0.997
1,100,1000,10,0.197,0.938,0.326,0.99,0.628,0.769
1,50,5000,10,0.962,1.0,0.981,1.0,0.995,0.998
2,100,1000,40,0.977,0.977,0.977,0.982,0.982,0.982
1,100,10000,50,0.999,1.0,0.999,1.0,0.999,0.999
2,50,50000,30,0.994,1.0,0.997,1.0,0.998,0.999
2,20,5000,10,0.625,1.0,0.769,1.0,0.974,0.987
1,50,1000,20,0.513,0.769,0.615,0.957,0.877,0.915
1,500,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
2,20,10000,5,0.698,0.988,0.818,0.999,0.98,0.989
2,20,500,20,0.472,0.773,0.586,0.907,0.721,0.803
2,20,500,5,0.111,1.0,0.2,1.0,0.91,0.953
1,20,1000,20,0.837,1.0,0.911,1.0,0.951,0.975
1,1000,1000,5,0.07,0.333,0.115,0.962,0.791,0.868
1,100,1000,40,0.726,0.966,0.829,0.964,0.714,0.821
2,50,50000,20,0.998,0.999,0.999,1.0,1.0,1.0
1,50,1000,5,0.105,1.0,0.19,1.0,0.707,0.828
1,500,200,40,0.826,1.0,0.905,1.0,0.81,0.895
2,50,200,50,0.654,0.81,0.723,0.714,0.526,0.606
1,100,500,10,0.667,0.333,0.444,0.954,0.988,0.971
1,50,200,40,0.875,1.0,0.933,1.0,0.842,0.914
2,1000,500,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,5000,30,0.993,0.993,0.993,0.997,0.997,0.997
2,500,50000,50,1.0,0.999,1.0,0.999,1.0,1.0
1,1000,1000,20,0.411,0.74,0.529,0.882,0.647,0.746
1,1000,50000,10,0.999,1.0,0.999,1.0,1.0,1.0
1,1000,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,20,5000,50,0.977,0.996,0.986,0.996,0.975,0.985
1,100,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
1,20,5000,30,0.962,1.0,0.981,1.0,0.982,0.991
1,20,5000,10,0.875,0.968,0.919,0.996,0.985,0.991
2,100,50000,5,0.989,0.996,0.992,1.0,0.999,1.0
2,100,5000,40,0.987,0.995,0.991,0.997,0.992,0.994
2,1000,5000,40,0.995,0.998,0.996,0.998,0.997,0.997
1,50,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,10,0.976,0.952,0.964,0.995,0.998,0.997
1,50,1000,40,0.717,1.0,0.835,1.0,0.731,0.845
1,20,5000,5,0.625,1.0,0.769,1.0,0.974,0.987
1,100,1000,20,0.427,0.946,0.588,0.98,0.671,0.797
2,500,5000,20,1.0,0.985,0.993,0.996,1.0,0.998
2,500,50000,10,0.998,0.997,0.997,1.0,1.0,1.0
2,20,200,10,0.2,0.5,0.286,0.933,0.778,0.848
2,500,5000,40,1.0,0.995,0.998,0.997,1.0,0.998
1,100,5000,5,0.939,1.0,0.968,1.0,0.997,0.998
1,500,200,30,0.75,0.9,0.818,0.964,0.9,0.931
1,20,50000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,500,50000,30,0.999,1.0,1.0,1.0,1.0,1.0
2,1000,500,50,1.0,1.0,1.0,1.0,1.0,1.0
1,500,200,5,0.125,1.0,0.222,1.0,0.821,0.901
2,500,5000,5,0.979,0.939,0.958,0.997,0.999,0.998
1,20,200,10,0.25,1.0,0.4,1.0,0.923,0.96
1,50,10000,5,0.967,1.0,0.983,1.0,0.998,0.999
1,100,500,40,0.721,1.0,0.838,1.0,0.797,0.887
1,20,200,30,0.6,0.75,0.667,0.933,0.875,0.903
1,1000,500,50,0.717,0.915,0.804,0.9,0.679,0.774
1,50,200,50,0.952,1.0,0.976,1.0,0.95,0.974
2,1000,50000,5,0.998,0.989,0.994,0.999,1.0,1.0
2,1000,500,20,0.955,1.0,0.977,1.0,0.987,0.994
1,1000,200,30,0.611,1.0,0.759,1.0,0.759,0.863
1,500,1000,20,0.469,0.884,0.613,0.958,0.726,0.826
2,50,5000,5,0.976,0.87,0.92,0.993,0.999,0.996
2,1000,1000,50,0.99,0.96,0.975,0.961,0.99,0.975
1,100,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
1,500,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,500,10,0.316,0.6,0.414,0.944,0.838,0.887
2,20,50000,10,0.99,1.0,0.995,1.0,0.999,0.999
2,20,5000,20,0.975,0.985,0.98,0.996,0.993,0.995
1,100,50000,30,1.0,1.0,1.0,1.0,1.0,1.0
1,50,10000,20,0.994,1.0,0.997,1.0,0.999,0.999
1,100,1000,5,0.121,1.0,0.215,1.0,0.705,0.827
2,20,50000,40,0.998,1.0,0.999,1.0,0.999,0.999
1,50,5000,20,0.95,1.0,0.974,1.0,0.985,0.993
2,50,500,40,0.585,0.857,0.696,0.918,0.726,0.811
1,50,1000,10,0.846,0.917,0.88,0.987,0.974,0.981
2,500,50000,30,0.999,0.999,0.999,1.0,1.0,1.0
2,500,50000,20,0.998,0.999,0.998,1.0,1.0,1.0
1,20,10000,40,0.999,1.0,0.999,1.0,0.999,1.0
2,50,1000,50,1.0,0.973,0.986,0.968,1.0,0.984
2,20,1000,50,0.676,0.931,0.783,0.885,0.545,0.675
2,20,1000,10,0.0,0.0,0.0,0.916,0.988,0.95
2,100,5000,20,1.0,0.995,0.998,0.999,1.0,0.999
2,100,500,50,0.981,0.981,0.981,0.973,0.973,0.973
2,20,200,20,0.111,0.333,0.167,0.935,0.784,0.853
2,1000,200,20,0.312,0.5,0.385,0.792,0.633,0.704
1,20,500,50,0.872,0.932,0.901,0.93,0.87,0.899
2,500,1000,50,0.989,1.0,0.995,1.0,0.991,0.995
2,1000,500,5,0.143,0.25,0.182,0.968,0.938,0.952
1,500,5000,20,0.982,1.0,0.991,1.0,0.995,0.997
2,1000,10000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,1000,5000,5,1.0,0.956,0.977,0.998,1.0,0.999
2,500,200,50,0.818,0.45,0.581,0.621,0.9,0.735
1,50,500,50,0.875,1.0,0.933,1.0,0.829,0.907
1,500,1000,10,0.171,0.867,0.286,0.984,0.659,0.79
2,20,1000,40,0.601,0.989,0.748,0.982,0.496,0.659
1,1000,5000,5,0.923,0.98,0.95,0.999,0.996,0.997
2,1000,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,500,500,5,0.5,0.75,0.6,0.989,0.969,0.979
2,100,10000,20,1.0,0.989,0.994,0.997,1.0,0.999
2,500,500,10,0.182,0.571,0.276,0.962,0.806,0.877
2,500,10000,10,1.0,0.995,0.998,0.999,1.0,1.0
1,500,50000,10,0.999,1.0,1.0,1.0,1.0,1.0
2,50,10000,20,0.997,0.997,0.997,0.999,0.999,0.999
1,50,500,40,0.953,1.0,0.976,1.0,0.959,0.979
1,1000,1000,30,0.626,0.899,0.738,0.931,0.718,0.81
2,1000,50000,50,0.999,0.999,0.999,0.999,0.999,0.999
1,500,10000,10,1.0,1.0,1.0,1.0,1.0,1.0
2,50,500,10,0.206,0.7,0.318,0.946,0.662,0.779
2,100,10000,10,0.99,0.985,0.987,0.998,0.999,0.998
2,50,5000,40,0.997,0.997,0.997,0.998,0.998,0.998
2,1000,500,10,0.182,0.333,0.235,0.897,0.795,0.843
1,1000,200,10,0.667,0.8,0.727,0.971,0.943,0.957
1,100,10000,20,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,10000,20,0.995,1.0,0.998,1.0,0.999,0.999
1,50,50000,10,1.0,1.0,1.0,1.0,1.0,1.0
1,1000,500,10,0.273,0.5,0.353,0.966,0.915,0.94
2,1000,10000,20,1.0,0.983,0.991,0.996,1.0,0.998
2,100,200,10,0.143,0.5,0.222,0.97,0.842,0.901
1,20,1000,10,0.353,0.75,0.48,0.973,0.866,0.916
1,500,10000,40,0.997,1.0,0.999,1.0,0.998,0.999
2,20,200,50,0.714,0.789,0.75,0.789,0.714,0.75
1,500,10000,20,0.995,1.0,0.998,1.0,0.999,0.999
2,1000,1000,30,0.983,0.967,0.975,0.986,0.993,0.989
2,50,200,20,0.875,0.583,0.7,0.844,0.964,0.9
1,500,1000,50,0.713,0.943,0.812,0.941,0.708,0.808
2,100,500,20,0.5,0.609,0.549,0.855,0.791,0.822
2,20,1000,5,0.12,0.75,0.207,0.985,0.744,0.848
2,1000,1000,20,0.976,0.953,0.965,0.987,0.994,0.99
1,100,1000,30,0.79,1.0,0.883,1.0,0.853,0.921
1,100,5000,20,0.985,1.0,0.992,1.0,0.996,0.998
1,20,10000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,100,200,50,1.0,0.762,0.865,0.792,1.0,0.884
2,100,10000,30,1.0,1.0,1.0,1.0,1.0,1.0
2,100,500,5,0.0,0.0,0.0,0.952,0.919,0.935
1,20,200,40,0.857,1.0,0.923,1.0,0.864,0.927
2,50,10000,40,1.0,0.994,0.997,0.996,1.0,0.998
2,50,500,20,0.324,0.75,0.453,0.925,0.662,0.772
2,100,200,40,0.571,0.667,0.615,0.684,0.591,0.634
2,500,200,40,0.714,0.833,0.769,0.923,0.857,0.889
1,50,200,30,0.889,0.667,0.762,0.871,0.964,0.915
1,50,10000,30,0.995,1.0,0.997,1.0,0.998,0.999
2,500,10000,5,0.678,0.976,0.8,0.999,0.98,0.989
2,1000,5000,20,1.0,0.992,0.996,0.997,1.0,0.999
2,1000,10000,50,0.989,1.0,0.994,1.0,0.989,0.995
1,20,500,10,0.636,0.933,0.757,0.985,0.893,0.937
1,20,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
1,50,500,30,0.75,0.955,0.84,0.984,0.897,0.938
2,500,500,30,1.0,0.971,0.985,0.985,1.0,0.992
1,500,10000,30,0.985,1.0,0.992,1.0,0.994,0.997
2,50,50000,5,0.988,0.996,0.992,1.0,0.999,1.0
1,100,200,5,0.25,0.5,0.333,0.972,0.921,0.946
1,50,500,5,0.667,0.857,0.75,0.988,0.964,0.976
1,50,10000,40,0.997,1.0,0.999,1.0,0.998,0.999
1,1000,10000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,100,10000,5,1.0,1.0,1.0,1.0,1.0,1.0
1,20,500,20,0.769,1.0,0.87,1.0,0.914,0.955
2,20,500,50,0.629,0.917,0.746,0.8,0.381,0.516
1,20,5000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,100,200,5,0.3,1.0,0.462,1.0,0.811,0.896
2,100,50000,20,0.998,0.999,0.998,1.0,0.999,1.0
1,100,5000,50,0.994,1.0,0.997,1.0,0.994,0.997
2,100,1000,20,0.97,0.941,0.955,0.986,0.993,0.99
2,1000,50000,20,0.988,1.0,0.994,1.0,0.997,0.998
2,1000,5000,50,1.0,0.998,0.999,0.998,1.0,0.999
1,500,500,20,0.8,0.952,0.87,0.987,0.937,0.961
1,100,500,20,0.7,1.0,0.824,1.0,0.921,0.959
2,20,1000,20,0.569,0.872,0.689,0.944,0.767,0.846
1,100,1000,50,0.802,0.957,0.873,0.955,0.794,0.867
1,100,200,10,0.667,1.0,0.8,1.0,0.974,0.987
1,500,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
2,50,5000,50,0.998,0.998,0.998,0.998,0.998,0.998
2,500,500,20,0.759,0.846,0.8,0.944,0.905,0.924
2,20,200,5,0.25,0.333,0.286,0.944,0.919,0.932
1,500,50000,20,1.0,1.0,1.0,1.0,1.0,1.0
2,100,5000,5,0.889,0.97,0.928,0.999,0.996,0.997
2,50,5000,20,1.0,0.986,0.993,0.996,1.0,0.998
2,500,5000,30,1.0,0.977,0.988,0.99,1.0,0.995
2,50,10000,50,0.998,0.996,0.997,0.996,0.998,0.997
2,50,500,30,0.476,0.769,0.588,0.875,0.656,0.75
1,1000,5000,20,0.919,1.0,0.958,1.0,0.979,0.989
1,500,500,50,0.875,0.925,0.899,0.909,0.851,0.879
1,100,200,20,0.727,0.615,0.667,0.828,0.889,0.857
2,500,1000,30,1.0,0.964,0.982,0.986,1.0,0.993
2,500,1000,10,0.85,0.895,0.872,0.989,0.983,0.986
1,20,500,40,0.944,0.829,0.883,0.87,0.959,0.913
2,1000,200,40,0.909,0.833,0.87,0.931,0.964,0.947
2,1000,1000,5,1.0,0.833,0.909,0.995,1.0,0.997
2,20,50000,50,1.0,1.0,1.0,1.0,1.0,1.0
1,20,200,50,0.938,0.833,0.882,0.875,0.955,0.913
2,500,500,50,0.951,0.929,0.94,0.949,0.966,0.957
1,1000,500,30,0.861,1.0,0.925,1.0,0.928,0.962
2,500,1000,40,1.0,1.0,1.0,1.0,1.0,1.0
1,50,50000,40,1.0,1.0,1.0,1.0,1.0,1.0
2,50,10000,5,0.952,0.976,0.964,0.999,0.998,0.998
2,500,10000,30,0.998,1.0,0.999,1.0,0.999,1.0
1,50,50000,20,0.999,1.0,1.0,1.0,1.0,1.0
2,50,50000,40,0.998,0.999,0.999,0.999,0.999,0.999
